Title,Handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Diamond Shape (product.metafields.custom.diamond_shape),Diamond Colour (product.metafields.custom.diamond_colour),Diamond Clarity (product.metafields.custom.diamond_clarity),Total Carat Weight (product.metafields.custom.total_carat_weight),Setting Style (product.metafields.custom.setting_style),Made In (product.metafields.custom.made_in)
Classic Round Diamond Stud Earrings,classic-round-diamond-stud-earrings,"The Classic Round Diamond Stud Earrings showcase a pair of perfectly matched approx. 8.00 mm round brilliant diamonds totalling approx. 4.00 carats, elegantly secured in a timeless four-prong basket setting. Expertly crafted in premium gold or platinum, these iconic solitaire studs offer exceptional brilliance for everyday luxury and life's most memorable occasions.<!-- split --><p>The Classic Round Diamond Stud Earrings celebrate the enduring beauty of the classic solitaire. Featuring two perfectly matched round brilliant diamonds with a combined total diamond weight of approx. 4.00 carats, each approx. 8.00 mm diamond is expertly secured in a refined four-prong basket setting designed to maximise light performance and brilliance from every angle.</p><p>Crafted in your choice of premium gold or platinum, the open gallery allows light to enter beneath each stone, enhancing its fire and sparkle while maintaining a timeless silhouette. Finished with secure post and butterfly backs, these elegant diamond studs transition effortlessly from everyday sophistication to formal occasions, making them an essential investment piece for every fine jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Diamond Stud Earrings, Round Diamond Studs, Solitaire Diamond Earrings, 4 Carat Diamond Studs, Four Prong Earrings, Luxury Jewellery, Fine Jewellery, Everyday Luxury, Bridal Jewellery, Arlena",TRUE,active,EAR0018-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Classic Round Diamond Stud Earrings | 4.00 CTW | Arlena,Shop Arlena's Classic Round Diamond Stud Earrings featuring 4.00 CTW of natural round brilliant diamonds in a timeless four-prong basket setting. Crafted in premium gold or platinum.,,,,,,,,New,FALSE,,,,,,Round Brilliant,,,Approx. 4.00 ct,Four-Prong Basket Setting,Australia
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,classic-round-diamond-stud-earrings,,,,,,,,EAR0018-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pear Diamond Solitaire Stud Earrings,pear-diamond-solitaire-stud-earrings,"The Pear Diamond Solitaire Stud Earrings showcase the timeless beauty of perfectly matched pear-shaped diamonds. Featuring 2 pear-cut diamonds with an approx. total diamond weight of 3.50 carats, these elegant solitaire studs are secured in refined three-prong basket settings that maximise brilliance and create an effortlessly sophisticated look for everyday luxury and special occasions.<!-- split --><p>The Pear Diamond Solitaire Stud Earrings celebrate the graceful elegance of the classic pear-cut diamond. Featuring 2 beautifully matched pear-cut diamonds with an approx. total diamond weight of 3.50 carats, each stone is expertly secured in a refined three-prong basket setting that allows maximum light to enter from every angle, enhancing brilliance and fire.</p><p>Crafted in your choice of premium gold or platinum, the elegant teardrop silhouette offers timeless sophistication while the open basket design provides a lightweight feel and exceptional sparkle. Finished with secure post and butterfly backs for comfortable all-day wear, these solitaire earrings are an enduring jewellery essential that transitions effortlessly from everyday elegance to life's most memorable occasions.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Stud Earrings, Diamond Stud Earrings, Pear Diamond Earrings, Pear Solitaire Earrings, Solitaire Diamond Earrings, Luxury Jewellery, Fine Jewellery, Bridal Jewellery, Everyday Luxury, Arlena",TRUE,active,EAR0019-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Pear Diamond Solitaire Stud Earrings | Arlena,Discover Arlena's Pear Diamond Solitaire Stud Earrings featuring 2 pear-cut diamonds with an approx. total diamond weight of 3.50 carats in a timeless three-prong solitaire setting.,,,,,,,,New,FALSE,,,,,,Pear,,,Approx. 3.50 ct,Three Claw Basket Setting,Australia
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pear-diamond-solitaire-stud-earrings,,,,,,,,EAR0019-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trillion Diamond Solitaire Stud Earrings,trillion-diamond-solitaire-stud-earrings,"The Trillion Diamond Solitaire Stud Earrings showcase the bold beauty of perfectly matched trillion-cut diamonds. Featuring 2 trillion-cut diamonds with an approx. total diamond weight of 1.30 carats, these contemporary solitaire studs are secured in elegant three-prong settings that maximise brilliance while highlighting the distinctive triangular silhouette.<!-- split --><p>The Trillion Diamond Solitaire Stud Earrings celebrate clean geometry and contemporary elegance through the striking beauty of trillion-cut diamonds. Featuring 2 perfectly matched trillion-cut diamonds with an approx. total diamond weight of 1.30 carats, each stone is expertly secured in a refined three-prong setting that allows maximum light to enter from every angle, enhancing brilliance and fire.</p><p>Crafted in your choice of premium gold or platinum, the bold triangular silhouette offers a fresh, modern interpretation of the classic solitaire stud while remaining timeless in its simplicity. Finished with secure post and butterfly backs for comfortable everyday wear, these earrings transition effortlessly from casual sophistication to elevated evening styling.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Stud Earrings, Diamond Stud Earrings, Trillion Diamond Earrings, Trillion Solitaire Earrings, Geometric Earrings, Contemporary Jewellery, Luxury Jewellery, Fine Jewellery, Everyday Luxury, Arlena",TRUE,active,EAR0020-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Trillion Diamond Solitaire Stud Earrings | Arlena,Discover Arlena's Trillion Diamond Solitaire Stud Earrings featuring 2 trillion-cut diamonds with an approx. total diamond weight of 1.30 carats in a refined three-prong solitaire setting.,,,,,,,,New,FALSE,,,,,,Trillion,,,Approx. 1.30 ct,Three Claw Basket Setting,Australia
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trillion-diamond-solitaire-stud-earrings,,,,,,,,EAR0020-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald Cut Diamond Solitaire Stud Earrings,emerald-cut-diamond-solitaire-stud-earrings,"The Emerald Cut Diamond Solitaire Stud Earrings showcase the timeless elegance of perfectly matched emerald-cut diamonds. Featuring 2 emerald-cut diamonds with an approx. total diamond weight of 2.50 carats, these sophisticated solitaire studs are secured in elegant four-prong settings that highlight the clean step-cut facets and exceptional clarity of each stone.<!-- split --><p>The Emerald Cut Diamond Solitaire Stud Earrings embody refined sophistication through the understated beauty of emerald-cut diamonds. Featuring 2 perfectly matched emerald-cut diamonds with an approx. total diamond weight of 2.50 carats, each stone is expertly secured in a classic four-prong setting that showcases the signature step-cut facets and mesmerising hall-of-mirrors effect.</p><p>Crafted in your choice of premium gold or platinum, the open gallery design allows light to pass through the diamonds for enhanced brilliance while maintaining a clean, minimalist aesthetic. Finished with secure post and butterfly backs for comfortable all-day wear, these timeless solitaire studs transition effortlessly from everyday elegance to life's most memorable occasions.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Stud Earrings, Diamond Stud Earrings, Emerald Cut Earrings, Emerald Cut Solitaire Earrings, Solitaire Studs, Luxury Jewellery, Fine Jewellery, Minimalist Jewellery, Everyday Luxury, Arlena",TRUE,active,EAR0021-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Emerald Cut Diamond Solitaire Stud Earrings | Arlena,Discover Arlena's Emerald Cut Diamond Solitaire Stud Earrings featuring 2 emerald-cut diamonds with an approx. total diamond weight of 2.50 carats in an elegant four-prong solitaire setting.,,,,,,,,New,FALSE,,,,,,Emerald Cut,,,Approx. 2.50 ct,Four Claw Basket Setting,Australia
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,emerald-cut-diamond-solitaire-stud-earrings,,,,,,,,EAR0021-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diamond Halo Stud Earrings,diamond-halo-stud-earrings,"The Diamond Halo Stud Earrings showcase a brilliant round centre diamond surrounded by a sparkling halo of pavé-set round diamonds for exceptional brilliance. Featuring 2 round brilliant centre diamonds and 44 round brilliant accent diamonds with an approx. total diamond weight of 2.53 carats, these timeless studs offer elegant sparkle for both everyday luxury and special occasions.<!-- split --><p>The Diamond Halo Stud Earrings elevate the classic solitaire through a refined halo design that amplifies brilliance and visual impact. Featuring 2 round brilliant centre diamonds encircled by 44 pavé-set round brilliant accent diamonds, with an approx. total diamond weight of 2.53 carats, each earring is expertly crafted to maximise light from every angle. The elegant halo enhances the appearance of the centre stone while maintaining a perfectly balanced silhouette.</p><p>Crafted in your choice of premium gold or platinum and finished with secure post and butterfly backs, these versatile earrings transition effortlessly from everyday sophistication to evening glamour, making them an enduring addition to any fine jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Stud Earrings, Halo Stud Earrings, Diamond Halo Earrings, Round Brilliant Diamonds, Diamond Stud Earrings, Luxury Jewellery, Fine Jewellery, Everyday Luxury, Classic Jewellery, Arlena",TRUE,active,EAR0022-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Diamond Halo Stud Earrings | Arlena,Discover Arlena's Diamond Halo Stud Earrings featuring 2 round brilliant centre diamonds and 44 pavé-set accent diamonds with an approx. total diamond weight of 2.53 carats.,,,,,,,,New,FALSE,,,,,,Round Brilliant,,,Approx. 2.53 ct,"Four Claw Centre, Pavé Halo",Australia
